Object,A,B,C,GraspedDimension,Rigidity,Roundness,Mass,Shape,Type,Task,Force,Constraint,Class,Duration,OppType,PIP,Grasp,Grasp_group,Task_group,Power palm add 3-5,Power palm abd 2-5,Power palm add 2-5,Power pad abd 2,Power pad abd 2-3,Power pad abd 2-4,Intermediate abd 2,Intermediate add 2,Intermediate add 3,Precision pad abd 2,Precision pad abd 2-3,Precision pad abd 2-4,Precision pad abd 2-5,Precision pad add 2-5,Precision side abd 3,platform
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,6.76,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,6.6,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,2.8,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,4.04,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,26.48,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,12.96,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,5.28,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,10.04,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,8.72,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,5.24,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,3.2,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,10.6,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,4.08,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,2.6,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,18.44,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,7.92,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,4.56,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,6.2,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,4.8,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,3.88,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,11.16,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,21.32,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,15.84,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,3.44,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,8.84,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,11.32,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,14.35,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,0.52,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,4.48,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,3.8,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,7.04,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,3.64,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,19.92,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,2.16,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,2.79,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,0.88,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,5.52,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,2.44,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,7.24,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,3.32,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,20.2,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,13.64,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,1.4,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,5.08,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,24.56,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,3.72,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,30.56,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,7.16,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,8.28,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,4.2,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,8.16,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,2.28,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,13.56,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,2.56,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,3.56,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,10.52,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,10.92,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at surface,weight,utt,use,15.68,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,9.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,27.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,20.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,18.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,39.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,21.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,6.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,31.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,24.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,43.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,10.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,48.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,23.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,2.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,25.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,4.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,17.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,13.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,26.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,15.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,47.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,16.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,51.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,7.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at machine,weight,utt,use,2.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,aiming bottle at work,weight,utt,use,1.0,Palm,Power,medium wrap,Power palm abd 2-5,aiming,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,arranging object,weight,uuu,hold,1.0,Palm,Power,medium wrap,Power palm abd 2-5,arranging,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,carrying bottle,weight,uuu,hold,2.0,Pad,Precision,thumb-3 finger,Precision pad abd 2-4,carrying,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,0.52,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,9.16,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,6.2,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,28.2,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,15.6,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,17.76,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,8.68,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,8.52,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,10.84,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,7.52,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,5.68,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,9.6,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,3.52,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,2.72,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,9.84,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,6.08,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,7.08,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,10.24,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,6.84,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,7.16,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,1.88,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,3.56,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,3.16,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,10.44,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
spray bottle,15.0,6.0,3.5,b/c,squeezable,non-round,400.0,bladed,irregular,spraying surface,weight,utt,use,2.16,Palm,Power,medium wrap,Power palm abd 2-5,spraying,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
